application_date,gender,purpose_of_loan,employment_status,loan_type,property_ownership_status,monthly_income,debt_to_income_ratio,cibil_score,interest_rate_offered,loan_amount_requested,number_of_dependents,loan_tenure_months,applicant_age,existing_emis_monthly
2026-04-25,Female,Debt Consolidation,Retired,Education Loan,Jointly Owned,56471.38092676529,0.0,834,10.500821219251312,110855.09660701318,0,12,21,2368.6031916008687
2026-04-26,Female,Debt Consolidation,Salaried,Personal Loan,Rented,48486.18166372845,4.46940340904473,669,8.831061817337048,129905.91558143674,4,24,36,10948.503904743731
2026-04-23,Male,Medical Emergency,Unemployed,Home Loan,Jointly Owned,23957.396130925623,17.060092796893823,695,11.378471355932776,101666.10876932293,0,36,50,5073.596436788649
2026-04-06,Male,Vehicle Purchase,Salaried,Personal Loan,Rented,64533.39624024897,7.059731655924788,625,13.753830920621988,201688.6780026643,3,12,24,7643.125457304415
2026-04-09,Female,Debt Consolidation,Student,Personal Loan,Rented,49757.589943631436,0.0,750,8.492777154806625,232978.02357625176,3,24,40,4973.436773632722
2026-04-27,Female,Business Expansion,Business Owner,Education Loan,Owned,43988.454825526605,1.2774998027117466,832,12.467181496776526,168133.5191425305,1,24,21,7991.804268973077
2026-04-22,Male,Education,Business Owner,Home Loan,Jointly Owned,44019.126187852904,0.0,691,5.806888340096316,123800.0632113064,4,60,46,0.0
2026-04-19,Male,Education,Self-Employed,Personal Loan,Rented,55571.008585165255,9.073002182929914,648,10.314215379301189,127712.8688487515,1,24,40,2885.763497174934
2026-04-06,Female,Debt Consolidation,Unemployed,Home Loan,Owned,43493.101344708324,12.786609111695382,713,7.083441778721354,167728.64258647198,0,360,32,3434.612232417131
2026-04-11,Male,Debt Consolidation,Retired,Personal Loan,Owned,47725.14834819637,0.0,737,8.407331496529896,177945.8215035086,1,12,33,3410.3435028966433
2026-04-02,Female,Debt Consolidation,Business Owner,Education Loan,Rented,61406.62619436013,18.260300673804043,900,13.5090991951714,157259.6014640076,3,12,23,6556.033512628641
2026-04-18,Female,Education,Retired,Personal Loan,Rented,54056.58751719606,33.08594259058586,687,9.65280453872188,114011.96755817594,2,48,48,6761.494918593514
2026-04-28,Female,Debt Consolidation,Retired,Education Loan,Jointly Owned,37838.34770561127,55.297564810021946,671,8.708517767147741,208597.25623264062,0,360,30,4777.845553767707
2026-04-07,Female,Business Expansion,Retired,Education Loan,Jointly Owned,59251.516407339645,0.0,606,13.459379633519719,156293.8404426108,3,12,43,4852.110865569732
2026-04-24,Female,Business Expansion,Salaried,Home Loan,Rented,46480.22714951044,9.694585748417165,675,11.976251873181086,173055.84481581632,0,36,28,12321.534986210769
2026-04-23,Female,Education,Retired,Home Loan,Rented,63635.86875778116,0.0,665,5.844593907088051,100000.0,1,36,59,5973.7803326036565
2026-04-21,Male,Vehicle Purchase,Self-Employed,Home Loan,Owned,45245.965240579295,1.4126780382901458,742,10.35509991082453,139108.06217964436,1,120,53,0.0
2026-04-04,Female,Home Renovation,Salaried,Car Loan,Owned,53243.28873093711,27.75142617842062,677,10.686219429620152,185521.14726935094,0,120,58,7310.337196652191
2026-04-24,Female,Wedding,Salaried,Home Loan,Owned,59976.33551205573,0.0,617,12.482228384197343,100000.0,0,120,59,6678.3956602187245
2026-04-28,Female,Home Renovation,Business Owner,Home Loan,Owned,38000.96691630231,2.3120467133916724,614,9.821102573085223,100000.0,1,24,31,8478.034734932859
2026-04-25,Female,Home Renovation,Unemployed,Personal Loan,Owned,61729.109854290014,8.037677631744213,665,15.386206036916896,206574.09065715785,0,48,29,6795.194684590316
2026-04-07,Female,Business Expansion,Unemployed,Car Loan,Jointly Owned,76499.01777976322,0.0,759,11.249483685396624,156291.48228226716,1,24,58,2285.7361480854593
2026-04-17,Male,Wedding,Student,Car Loan,Owned,58111.050627622324,14.216002449710604,713,6.576955701985753,160039.70928180532,0,48,36,7670.013660303162
2026-04-04,Female,Medical Emergency,Business Owner,Personal Loan,Rented,54048.183612982255,12.382345965693037,736,9.59709485015131,170104.72640718558,2,360,46,5297.917867240453
2026-04-13,Male,Wedding,Unemployed,Home Loan,Jointly Owned,64398.43149230329,0.0,700,13.247697092647915,162937.431124889,0,60,31,8138.492943438629
2026-04-20,Female,Home Renovation,Retired,Business Loan,Owned,63463.75248890286,18.3017687265208,730,9.791337196378183,100000.0,0,48,31,9643.697140511387
2026-04-26,Male,Medical Emergency,Self-Employed,Education Loan,Owned,53104.87361286198,0.0,670,10.802334027396583,129668.32445596554,3,60,46,4634.401211987385
2026-04-19,Male,Education,Retired,Car Loan,Owned,36883.28797583834,15.40714339847265,630,10.44352869945712,142840.4594566648,2,120,21,7627.390898721291
2026-04-04,Female,Wedding,Unemployed,Personal Loan,Rented,41228.53772559332,8.630720395689648,631,5.0,158075.61242928542,1,360,45,8100.960438474986
2026-04-25,Female,Business Expansion,Unemployed,Business Loan,Owned,45542.59207211245,12.089451358144071,627,9.512168845903059,151320.374868314,1,360,43,5476.24960338892
2026-04-13,Female,Vehicle Purchase,Self-Employed,Education Loan,Rented,31917.30204232085,4.899477293772206,800,9.392851328586143,128492.39513872025,4,360,32,10874.270690734109
2026-04-01,Male,Home Renovation,Salaried,Business Loan,Rented,71811.73994009255,0.0,777,14.656894000064145,194051.2707403732,2,60,38,8136.630075156048
2026-04-02,Female,Business Expansion,Salaried,Home Loan,Owned,36988.70034173515,0.0,664,13.846626649680417,135757.48359869773,2,360,39,3243.835965729322
2026-04-07,Female,Education,Self-Employed,Personal Loan,Owned,50247.95978680534,0.0,712,7.5701205411393175,159236.91697189678,0,24,40,5780.238055445173
2026-04-30,Male,Business Expansion,Salaried,Education Loan,Jointly Owned,37560.93356510196,0.3888342313411979,754,6.808338934125979,229782.78646216766,3,36,44,7580.506709006165
2026-04-25,Female,Debt Consolidation,Unemployed,Education Loan,Jointly Owned,59823.63322032593,12.651873583430618,651,12.320106788682283,100000.0,1,48,29,10760.26826127938
2026-04-23,Female,Home Renovation,Salaried,Home Loan,Jointly Owned,65849.5854916491,8.08595987135156,689,10.555352263394097,100000.0,1,24,64,6862.569768898658
2026-04-30,Male,Business Expansion,Unemployed,Home Loan,Rented,31361.50044985784,1.704535016699138,623,10.957342583388769,167143.29061967088,3,60,35,5868.380360423798
2026-04-17,Male,Vehicle Purchase,Business Owner,Home Loan,Owned,60919.38580377785,0.0,629,7.624449863154553,179355.10745093026,3,60,36,8791.443009415916
2026-04-29,Female,Business Expansion,Retired,Personal Loan,Jointly Owned,33090.94176897503,0.0,752,10.367913951113511,258868.25051954092,2,360,57,4341.637223565667
2026-04-07,Female,Business Expansion,Salaried,Car Loan,Rented,45033.57983343813,0.0,704,8.810664789713819,151608.2982578651,3,12,21,2030.0536848844226
2026-04-22,Male,Education,Business Owner,Business Loan,Jointly Owned,90759.33379969592,34.749987975947136,701,7.688166547441755,141193.05130075896,3,12,57,7111.269074684458
2026-04-13,Female,Home Renovation,Student,Personal Loan,Jointly Owned,55216.00857184522,9.671611448950863,789,9.660122324869484,123687.54623774652,0,48,38,3865.4952252260655
2026-04-17,Female,Vehicle Purchase,Salaried,Personal Loan,Owned,64515.954809171024,32.05382625950203,664,10.073295250962257,204251.28707311073,2,36,32,13147.30681136125
2026-04-01,Male,Home Renovation,Business Owner,Business Loan,Owned,55716.08293164986,9.725042685487901,756,7.454974834793479,175453.69553428364,4,12,26,5758.909802185278
2026-04-28,Male,Debt Consolidation,Self-Employed,Education Loan,Rented,48650.61266654597,36.54591029228784,632,9.566790438500403,191035.41927168894,4,120,25,7129.606963393488
2026-04-02,Female,Debt Consolidation,Business Owner,Business Loan,Owned,41782.93025925868,13.302004196959798,665,8.777419777327232,163832.30718005498,1,360,34,3115.024711363381
2026-04-06,Female,Wedding,Unemployed,Home Loan,Jointly Owned,73212.69280469677,13.874499303242285,641,10.038932662956519,192859.11857676686,3,120,40,8793.801268495175
2026-04-12,Female,Business Expansion,Self-Employed,Education Loan,Rented,79816.64000576476,37.777095261681666,635,9.491252379712545,220218.5369277791,0,60,44,4919.152830707426
2026-04-13,Female,Home Renovation,Self-Employed,Personal Loan,Rented,51809.28377124724,0.0,841,14.699066425917817,179792.30455470408,3,360,40,4626.390836508685
2026-04-20,Female,Wedding,Unemployed,Business Loan,Rented,69178.850651051,0.0,597,11.10598528373049,123015.85890236597,1,24,32,4698.433666508658
2026-04-20,Female,Wedding,Salaried,Personal Loan,Rented,64110.79214928008,10.442745914882007,643,9.310660649522676,101698.98987079569,3,36,51,1125.7871001160138
2026-04-22,Male,Home Renovation,Self-Employed,Personal Loan,Owned,48167.96371904986,52.33475141927603,535,13.01448625177845,157767.68656368647,4,48,64,4248.420138454555
2026-04-09,Male,Business Expansion,Salaried,Business Loan,Jointly Owned,51868.666163829614,2.91012155021157,657,5.286767378215835,225673.18467743447,2,24,52,6638.497400874015
2026-04-17,Female,Medical Emergency,Retired,Personal Loan,Owned,44454.65395056082,13.202128969876247,684,11.934488380680813,160311.07003796613,3,48,34,363.84128168774623
2026-04-30,Female,Home Renovation,Business Owner,Car Loan,Owned,81639.22306860737,22.12478511807894,766,11.038826154058798,100000.0,4,24,43,8065.007071991256
2026-04-18,Male,Business Expansion,Business Owner,Car Loan,Rented,63137.555861745444,32.554502643419966,658,11.264623126874433,238873.4244119124,4,360,43,4194.984637615629
2026-04-08,Female,Business Expansion,Unemployed,Personal Loan,Owned,51471.72366638365,22.027063640854323,605,9.223091403144307,173066.3166179922,1,24,54,5734.180202453782
2026-04-08,Female,Wedding,Unemployed,Education Loan,Owned,43729.54016590686,30.904494039080976,658,12.622269902644332,145484.64719424467,2,36,34,0.0
2026-04-27,Male,Medical Emergency,Student,Education Loan,Jointly Owned,58758.76786585015,20.023175024105345,720,11.397256618825157,141615.9853051966,1,48,28,5674.961181972148
2026-04-11,Female,Debt Consolidation,Business Owner,Education Loan,Rented,31486.37016247604,10.250552456894239,759,12.692663864530049,100000.0,0,12,49,1870.559353227322
2026-04-22,Male,Vehicle Purchase,Retired,Education Loan,Owned,39649.97866914695,0.0,648,8.340013668319603,108566.51194200838,2,24,42,3945.6249050872466
2026-04-22,Female,Business Expansion,Unemployed,Car Loan,Rented,47991.53921619016,0.809506385779641,623,13.30885447179646,107761.87258334033,0,120,26,297.603372448767
2026-04-28,Female,Home Renovation,Retired,Education Loan,Jointly Owned,44678.26377261644,3.118703720994228,668,9.204303914418055,181245.54777720562,2,24,45,2354.3553105137225
2026-04-08,Female,Debt Consolidation,Student,Business Loan,Owned,47849.62276999791,12.918661107287164,726,6.848476141169741,139424.43580861704,4,120,56,4509.325055676606
2026-04-18,Male,Debt Consolidation,Unemployed,Education Loan,Jointly Owned,61188.18862813442,16.49128941735256,762,15.105454159185893,204533.3484666653,0,12,31,4184.742729836517
2026-04-18,Male,Debt Consolidation,Self-Employed,Business Loan,Jointly Owned,80098.66846729381,37.29536353277147,617,12.60325015065856,100000.0,2,36,29,7653.591051462968
2026-04-13,Male,Business Expansion,Student,Car Loan,Rented,61713.38213522735,0.0,641,15.330616666912547,262938.71962346527,2,36,38,0.0
2026-04-01,Female,Home Renovation,Salaried,Business Loan,Rented,48687.52151159135,7.8213733958568605,530,10.480863930367926,212143.83378690737,0,36,44,4845.8921134973
2026-04-15,Male,Vehicle Purchase,Business Owner,Business Loan,Rented,66091.03589967536,37.21737491219673,534,13.002853499199492,171441.62234719988,2,60,37,4702.752129699043
2026-04-22,Male,Medical Emergency,Salaried,Personal Loan,Owned,51729.174337758355,0.0,610,13.63206202934915,132674.4714426533,1,60,49,3626.5788088454633
2026-04-06,Female,Education,Student,Business Loan,Rented,23020.430631114883,0.0,619,9.66426690663993,189436.88553250115,1,36,40,2260.3823389066483
2026-04-30,Male,Education,Business Owner,Personal Loan,Owned,68959.72329178354,15.565298426098884,660,6.5150030946592326,154432.40418638763,0,36,48,8306.531246539387
2026-04-06,Male,Debt Consolidation,Student,Education Loan,Jointly Owned,33217.13919933286,21.61850939591685,723,11.565313709805658,140073.57444053472,4,12,30,11143.140697898958
2026-04-13,Female,Wedding,Unemployed,Business Loan,Rented,52991.95957747583,0.0,692,11.241008216512597,187361.58290745667,3,60,25,0.0
2026-04-27,Female,Education,Salaried,Business Loan,Jointly Owned,39036.44180061571,31.778380089564696,721,11.348087882634331,193413.49307799098,0,120,34,2227.4450338510696
2026-04-02,Male,Wedding,Student,Home Loan,Rented,33910.07573710733,17.23616179281818,771,10.531968167809563,167752.56118774475,0,360,24,1986.918387005856
2026-04-23,Female,Education,Student,Education Loan,Jointly Owned,44310.24082467122,0.0,718,9.239771331483265,126099.22125690791,0,360,42,4155.434895907676
2026-04-19,Male,Business Expansion,Retired,Business Loan,Owned,12965.869274609737,25.87569085928103,683,9.007274155711768,143959.44545942408,0,48,21,8767.537019672593
2026-04-17,Male,Medical Emergency,Student,Business Loan,Jointly Owned,40589.376727821036,23.92673891530042,735,12.255506608547792,100000.0,1,36,33,6583.011416824277
2026-04-01,Male,Education,Unemployed,Home Loan,Owned,57278.090264839186,8.5394986160401,547,5.0,100000.0,0,36,35,4538.442281186517
2026-04-14,Male,Wedding,Student,Personal Loan,Rented,56497.76805466192,1.6893449847921351,678,6.267022103386548,119906.58701439509,4,36,27,5049.087684870872
2026-04-16,Female,Vehicle Purchase,Self-Employed,Education Loan,Rented,22916.616337509397,0.0,750,5.9044471722133025,198488.2381770042,3,24,34,4042.9620380481556
2026-04-15,Male,Vehicle Purchase,Salaried,Home Loan,Rented,65551.1919987347,2.4284512761411783,687,5.492719369762982,155885.7346008502,3,60,38,7215.940489889779
2026-04-09,Female,Medical Emergency,Salaried,Education Loan,Owned,86584.22434180317,24.024011506410133,717,10.172879974882411,197672.90621125122,4,48,50,7581.005385722001
2026-04-19,Male,Education,Self-Employed,Education Loan,Rented,76920.77459418162,0.0,682,11.930824230627122,214575.1699188951,0,24,27,6773.893745941633
2026-04-08,Male,Vehicle Purchase,Business Owner,Personal Loan,Owned,43092.78946996386,0.0,747,11.842228424802595,168121.44702772863,3,24,41,0.0
2026-04-15,Male,Debt Consolidation,Unemployed,Personal Loan,Owned,41109.230212954324,12.92351422186142,770,7.483467090033158,100000.0,1,360,43,5039.422271768588
2026-04-10,Male,Debt Consolidation,Self-Employed,Car Loan,Jointly Owned,37546.96369392891,19.218505523615995,530,6.249667091380146,190629.09084921528,3,48,37,4440.392898927037
2026-04-23,Male,Vehicle Purchase,Student,Home Loan,Rented,78381.95484193588,18.62240106497745,646,10.942890743098072,100000.0,4,48,33,7973.91083772321
2026-04-29,Female,Medical Emergency,Retired,Home Loan,Jointly Owned,43224.41086428179,0.0,537,11.811583621282908,123250.09804023264,3,48,26,5717.319638868561
2026-04-02,Female,Wedding,Unemployed,Education Loan,Owned,40364.17990153855,7.020929713498228,400,11.977705581360787,217783.3987630095,4,48,56,6670.215628797181
2026-04-18,Female,Medical Emergency,Self-Employed,Car Loan,Jointly Owned,63565.18109589603,1.6691267969814936,745,6.981751094921784,149745.00869559697,0,120,38,3514.1088614886867
2026-04-20,Female,Medical Emergency,Self-Employed,Car Loan,Rented,68039.49316169255,12.59354292030479,762,12.599684897572375,173058.78160285208,3,48,34,7818.195136814282
2026-04-02,Male,Medical Emergency,Salaried,Education Loan,Owned,65609.4953805449,17.257316105422365,658,10.981654381282189,100000.0,4,120,59,8701.44418951642
2026-04-21,Female,Home Renovation,Salaried,Personal Loan,Jointly Owned,35180.3119937201,5.972750139200045,643,8.039487085191329,134136.67795934915,1,36,40,119.02586749945294
2026-04-12,Female,Debt Consolidation,Salaried,Car Loan,Rented,58403.177807509506,10.303230987843424,684,8.962975845827293,164103.72382308554,1,120,63,1111.432939735841
2026-04-10,Male,Education,Unemployed,Home Loan,Rented,72930.34188129037,8.569495864740682,900,8.302156247223452,154766.46128294565,2,120,23,7287.361091357572
2026-04-12,Female,Home Renovation,Student,Personal Loan,Jointly Owned,51034.10267506837,0.0,615,8.498715874998299,189405.7700036451,3,48,35,4482.823115815271
2026-04-07,Male,Medical Emergency,Business Owner,Business Loan,Owned,55424.73636324806,27.97766797958734,591,13.271779886529188,118321.71837993509,0,48,24,8086.141059893091
2026-04-02,Male,Education,Unemployed,Car Loan,Rented,54047.812454078965,24.10461845326289,746,11.832158973930806,207363.3270211682,2,60,36,5725.462382562945
2026-04-25,Male,Debt Consolidation,Salaried,Education Loan,Owned,46953.53183734755,0.0,751,7.758458279451842,126878.89110157827,3,36,36,7078.60314156809
2026-04-01,Female,Medical Emergency,Salaried,Home Loan,Rented,57799.65629559821,40.1721767013902,729,9.40038239262234,151138.0394564087,1,360,33,2758.287860793196
2026-04-02,Female,Business Expansion,Unemployed,Car Loan,Owned,64338.1548188694,14.734137974877388,704,12.033063063839462,100617.66403030808,0,24,38,6019.381526080631
2026-04-23,Female,Medical Emergency,Student,Education Loan,Owned,70541.05806149606,16.768203420098352,673,5.4644621608574315,177681.24983352702,1,36,33,6027.895689624364
2026-04-28,Female,Education,Student,Home Loan,Rented,50171.2993294881,1.0424757431940446,579,12.027225026114662,112064.88199199006,3,12,36,2933.3180010222263
2026-04-21,Female,Debt Consolidation,Self-Employed,Car Loan,Jointly Owned,52010.148049538664,10.433009296035342,847,15.475365510016507,163160.8055855881,0,48,30,8005.08043032561
2026-04-17,Male,Wedding,Self-Employed,Home Loan,Jointly Owned,43432.03043120211,16.764166696018187,853,11.317898944179465,190738.2373117514,0,24,52,0.0
2026-04-20,Male,Medical Emergency,Salaried,Business Loan,Jointly Owned,74670.18231328623,35.892203033190086,659,10.071475275537049,196165.52176889573,2,12,26,5623.121109785777
2026-04-08,Female,Debt Consolidation,Salaried,Home Loan,Owned,44518.72247541511,0.0,811,6.730703003991999,280910.9900844195,0,120,40,1117.7679814904282
2026-04-21,Male,Home Renovation,Business Owner,Education Loan,Jointly Owned,49526.80878685971,25.424173613751673,726,5.0,150359.21369542257,3,24,26,1933.0950747348138
2026-04-12,Male,Business Expansion,Student,Car Loan,Jointly Owned,52192.635179503755,2.2581216117230394,557,9.25526964354735,134545.63038780028,4,36,29,7957.960664888721
2026-04-02,Male,Vehicle Purchase,Self-Employed,Education Loan,Rented,54131.128690264806,29.874410341941743,565,11.760379944202711,118585.37922760629,4,360,30,1700.2254903477224
2026-04-09,Male,Vehicle Purchase,Business Owner,Business Loan,Owned,28531.657138763803,0.0,759,10.124678510450718,180728.25360227906,0,120,36,1573.5829861186485
2026-04-17,Male,Home Renovation,Salaried,Personal Loan,Jointly Owned,59189.91266569753,7.426156289799383,801,13.596231489567886,143613.16654411075,4,12,39,6740.9666201320915
2026-04-17,Male,Vehicle Purchase,Student,Home Loan,Rented,57668.18771496423,0.0,727,11.45253942177486,107786.17184879538,3,120,26,1667.6477479346308
2026-04-10,Male,Business Expansion,Salaried,Education Loan,Owned,53371.04369306275,0.0,719,8.536151597584865,106170.70764158593,2,120,33,8054.628580671597
2026-04-13,Male,Wedding,Business Owner,Car Loan,Rented,56399.08643511214,1.403317447616483,628,13.675523916655964,212811.5799806598,1,120,28,6933.815546085938
2026-04-05,Male,Home Renovation,Business Owner,Car Loan,Jointly Owned,50180.69551539145,15.103700022588342,609,12.00905250462986,194075.52801604808,1,48,27,2667.068412898102
2026-04-14,Female,Debt Consolidation,Salaried,Personal Loan,Owned,29431.844409537684,0.0,760,6.583845734732191,216152.96905838628,3,48,49,7941.127046579171
2026-04-14,Female,Wedding,Retired,Car Loan,Owned,67414.93860384135,33.42232056707764,702,8.048616461271669,100000.0,2,12,24,0.0
2026-04-15,Female,Debt Consolidation,Salaried,Business Loan,Jointly Owned,29217.726402949138,36.02052093052059,689,9.302056450756567,132117.47237615532,3,36,38,6417.474144396736
2026-04-25,Female,Home Renovation,Self-Employed,Personal Loan,Rented,37942.18775178606,10.884198956473032,799,14.945016607135033,104261.89180024604,0,360,54,1261.3054272629297
2026-04-22,Male,Wedding,Student,Business Loan,Owned,68994.33527772984,0.0,834,12.380265753517595,156695.21824768782,2,12,50,3430.101761403476
2026-04-05,Female,Education,Student,Home Loan,Owned,30710.923987832557,0.0,745,7.953448184637546,110476.95663394606,4,36,42,3623.8702000969206
2026-04-22,Female,Home Renovation,Salaried,Business Loan,Owned,48628.39752564317,10.028809215364495,624,18.450826906287883,219846.1848953182,0,24,37,8844.191954054357
2026-04-06,Male,Medical Emergency,Unemployed,Home Loan,Jointly Owned,78202.17082928476,0.0,703,12.495219553128136,132147.04650643186,4,360,45,3496.162224446314
2026-04-09,Male,Education,Salaried,Business Loan,Rented,52087.02654827499,27.72341217507044,665,7.562748252621444,242821.09406579647,0,36,41,4764.141806793528
2026-04-29,Female,Debt Consolidation,Retired,Personal Loan,Jointly Owned,30335.63026636363,3.4735478299059697,687,9.785788375711293,193105.46633136313,0,12,52,3685.4795797615943
2026-04-09,Male,Home Renovation,Self-Employed,Home Loan,Owned,62285.40124787521,15.35011639883464,602,9.236622820987453,195229.11296295217,0,12,36,2052.079559582479
2026-04-21,Female,Wedding,Salaried,Business Loan,Rented,57745.301900693965,7.6953222693320305,799,8.429454644630189,236390.584040255,0,24,48,1909.0962639816898
2026-04-04,Female,Education,Business Owner,Business Loan,Rented,52822.715653678184,0.4821488543976393,661,13.788296575832833,153463.6274988638,2,120,34,5926.184982592717
2026-04-01,Male,Wedding,Self-Employed,Car Loan,Jointly Owned,20414.63316662712,0.0,827,10.21143055971176,192151.9005027195,2,360,56,4920.833138827907
2026-04-22,Male,Medical Emergency,Self-Employed,Business Loan,Jointly Owned,70599.71830712399,0.0,688,12.853571464010535,165726.8262908887,0,12,36,7287.549741618579
2026-04-23,Female,Business Expansion,Retired,Car Loan,Owned,77543.81297585183,2.916440580071323,660,10.219439290046251,110572.34522613429,3,60,21,4273.809671915849
2026-04-23,Male,Debt Consolidation,Student,Business Loan,Jointly Owned,50631.19892505931,9.595802453912494,645,9.632018314535246,118416.24407430494,0,120,38,4371.023370207489
2026-04-15,Female,Education,Business Owner,Education Loan,Jointly Owned,41058.78981278492,12.007163916542277,646,9.036885616962632,139913.97124995937,0,360,45,7297.258820233348
2026-04-14,Male,Vehicle Purchase,Unemployed,Car Loan,Jointly Owned,59001.46760660392,9.043783414752173,716,10.575458325194514,172480.3269025121,3,360,54,3883.6772269847115
2026-04-01,Female,Education,Salaried,Personal Loan,Jointly Owned,59179.5322287124,5.620234309842498,694,8.582651552165217,187610.71689284695,3,12,28,681.2288047368402
2026-04-06,Male,Wedding,Unemployed,Personal Loan,Jointly Owned,60486.27409822921,0.0,763,10.453819891394147,178094.24097203376,0,60,21,7542.64096667056
2026-04-08,Female,Vehicle Purchase,Student,Home Loan,Owned,51149.7775300262,26.01715724495789,637,9.105142945956588,178919.4762330011,1,12,42,2968.5769364074217
2026-04-03,Male,Education,Business Owner,Personal Loan,Rented,59176.06903372081,0.0,717,7.16901789669023,136141.79413931863,1,12,42,5200.659680080351
2026-04-17,Male,Home Renovation,Self-Employed,Home Loan,Jointly Owned,62238.84909328576,16.148351232094893,795,9.633953477839134,100000.0,3,24,23,3120.458732006272
2026-04-29,Female,Debt Consolidation,Retired,Personal Loan,Rented,89466.27495076107,27.10278829165517,809,6.084571322468348,188167.12323587836,0,120,34,2082.494844953315
2026-04-23,Male,Debt Consolidation,Retired,Car Loan,Rented,57618.08605540972,26.52774101043613,640,13.919786299011548,110118.55031932401,4,60,35,0.0
2026-04-20,Male,Home Renovation,Self-Employed,Education Loan,Jointly Owned,53667.671762807135,20.560254066525758,671,11.785210703723209,257781.95813494542,4,360,46,6017.496965394541
2026-04-28,Male,Home Renovation,Retired,Home Loan,Jointly Owned,28217.294022851293,9.687820702215813,649,9.369073846689277,167216.97970707703,0,24,33,0.0
2026-04-05,Male,Vehicle Purchase,Unemployed,Education Loan,Rented,29526.781048134075,0.0,629,6.108063002813557,218904.07008184638,0,60,33,8895.034328486807
2026-04-18,Male,Vehicle Purchase,Student,Business Loan,Owned,52879.883959008446,0.0,752,10.566054879223548,100000.0,0,60,39,8096.048280622628
2026-04-07,Female,Vehicle Purchase,Self-Employed,Business Loan,Rented,49804.085135011665,9.111661039140808,609,11.098402195401729,206459.94740361077,4,360,24,2271.493393938509
2026-04-30,Male,Wedding,Salaried,Education Loan,Owned,36653.08087110979,0.0,871,11.575969645713522,185779.75237182563,4,360,57,9764.75873020336
2026-04-17,Male,Home Renovation,Salaried,Car Loan,Rented,36146.888366437066,0.8807310374116302,717,8.596554159603329,168861.62675854977,3,48,47,11182.39757880264
2026-04-15,Male,Wedding,Business Owner,Education Loan,Jointly Owned,60066.058593210066,18.943543305523047,684,11.055132290334207,100000.0,2,60,30,4180.050586381465
2026-04-20,Female,Wedding,Student,Education Loan,Owned,42329.4621544286,5.864359574058389,860,15.306588914622019,114784.67290007402,3,24,26,6232.911321557205
2026-04-24,Female,Medical Emergency,Student,Education Loan,Rented,39473.129956918536,0.0,593,9.230502598701031,182745.64068173632,3,24,27,5408.8089035896555
2026-04-16,Female,Education,Self-Employed,Home Loan,Owned,35257.47812121097,53.36984966193916,636,13.117538259896897,114800.23952318828,1,36,43,9540.84794403983
2026-04-13,Female,Medical Emergency,Student,Home Loan,Jointly Owned,38763.095031879275,3.5211069004472755,598,10.494610610796629,108531.3009397909,3,120,27,822.1029663421141
2026-04-28,Female,Debt Consolidation,Unemployed,Education Loan,Owned,45368.84283102225,20.27362180879453,697,10.17576525549807,124725.42081283261,3,120,35,4317.891281898928
2026-04-07,Male,Home Renovation,Student,Car Loan,Jointly Owned,50657.48839680649,18.97981085218523,647,10.855779079634084,175124.51643089898,3,120,21,7758.193574182054
2026-04-15,Male,Education,Self-Employed,Business Loan,Jointly Owned,54502.20686211383,2.314660918537144,594,9.188947618234069,221070.73627567384,3,12,43,7440.601625586203
2026-04-23,Male,Vehicle Purchase,Self-Employed,Business Loan,Owned,44701.71914853128,0.0,604,10.88229454383557,170702.02613770243,2,48,43,4871.575465335525
2026-04-23,Male,Business Expansion,Unemployed,Business Loan,Jointly Owned,24237.869482900354,0.0,725,12.944331991524594,210981.60041114537,1,12,36,9176.933218908227
2026-04-28,Female,Wedding,Retired,Personal Loan,Jointly Owned,34205.01918969811,12.241839421492742,749,12.78635646615561,142954.16356185375,4,24,39,5700.434984932405
2026-04-05,Female,Education,Unemployed,Car Loan,Jointly Owned,43304.17553771557,9.10323843804102,588,13.403450043579822,251933.34340449356,0,48,45,5341.100550147581
2026-04-27,Female,Business Expansion,Self-Employed,Home Loan,Owned,66484.25490565685,0.0,683,8.970835475998411,216547.59837296704,4,60,39,7091.129071567035
2026-04-12,Male,Education,Self-Employed,Business Loan,Jointly Owned,49482.52339084796,27.597199680090682,665,10.674378885580309,194723.69185024683,1,360,45,4817.314034222414
2026-04-28,Female,Home Renovation,Self-Employed,Home Loan,Rented,57394.37671882216,17.941222031147667,646,15.972727509757503,172852.2579162155,3,120,26,5150.784699547667
2026-04-10,Male,Business Expansion,Self-Employed,Home Loan,Jointly Owned,72011.71624638514,8.871478244190648,827,8.097635355334702,169833.3365286768,4,24,41,2638.1240126032285
2026-04-19,Male,Business Expansion,Business Owner,Home Loan,Rented,48503.51207030581,3.0357531203865866,694,10.251655839797765,100000.0,3,360,39,13800.20897963315
2026-04-10,Female,Debt Consolidation,Retired,Home Loan,Owned,50845.769335342484,5.3586767867598315,712,7.500231374268718,100000.0,2,24,50,3579.7613715062366
2026-04-29,Male,Education,Self-Employed,Education Loan,Rented,51580.18148681653,0.0,753,10.804026890034297,182682.07893666017,2,24,38,7187.733351405007
2026-04-07,Male,Medical Emergency,Business Owner,Home Loan,Jointly Owned,51948.20944135058,0.0,705,13.134494101894616,153632.46291879122,1,24,37,10726.171548277409
2026-04-24,Female,Vehicle Purchase,Student,Personal Loan,Jointly Owned,35370.234051829466,19.41929259798311,697,14.820607138734372,178102.65459657367,4,48,32,971.5404084633569
