application_date,gender,purpose_of_loan,employment_status,loan_type,property_ownership_status,monthly_income,debt_to_income_ratio,cibil_score,interest_rate_offered,loan_amount_requested,number_of_dependents,loan_tenure_months,applicant_age,existing_emis_monthly
2026-07-17,Female,Wedding,Business Owner,Home Loan,Owned,38386.97100891138,0.0,598,12.895677735506473,108962.8626513067,0,120,50,4449.602421584135
2026-07-29,Female,Home Renovation,Retired,Home Loan,Owned,17330.184982748946,18.94486648254228,614,12.423917946093233,143885.18652892267,1,120,50,5084.717555070172
2026-07-14,Male,Home Renovation,Student,Personal Loan,Rented,42455.48813640263,9.316776607980824,654,15.878112854918497,110385.72356483855,2,36,38,7645.74655972387
2026-07-08,Male,Medical Emergency,Retired,Business Loan,Jointly Owned,34663.567573531174,31.536421245918493,497,14.07764603342391,148767.92948096604,3,360,21,2312.511612288942
2026-07-24,Male,Home Renovation,Retired,Personal Loan,Rented,33834.908856045135,11.722159470652713,757,13.485052888580983,100000.0,0,360,41,7189.403184832881
2026-07-19,Male,Education,Retired,Business Loan,Jointly Owned,39657.06269676237,16.232996602361595,601,16.42918850867295,100000.0,4,60,49,5879.003393647228
2026-07-22,Male,Medical Emergency,Business Owner,Personal Loan,Jointly Owned,32436.31407205015,38.66995161682527,583,15.85202407274604,159663.87948233297,1,360,44,10322.245316224904
2026-07-31,Male,Wedding,Salaried,Personal Loan,Jointly Owned,31329.609282098903,18.452484192147647,674,11.07736012972179,215973.8318656815,3,12,41,11581.781090405979
2026-07-27,Female,Education,Retired,Home Loan,Rented,28002.62930174455,16.485938594105974,662,11.319779943897226,144986.81290270577,3,48,35,7387.494262694798
2026-07-02,Female,Education,Retired,Education Loan,Rented,36839.6568495384,0.0,536,15.400327923333716,103461.87824754584,3,360,26,4218.696653779753
2026-07-08,Male,Wedding,Student,Home Loan,Jointly Owned,22744.504416341813,16.42326179784625,755,9.502750695248347,124709.87293313288,2,60,44,6472.021839521042
2026-07-27,Male,Vehicle Purchase,Business Owner,Personal Loan,Owned,65276.94478959212,5.733632078950048,538,13.940900304054944,164848.0711175165,4,12,36,6744.477877070285
2026-07-11,Male,Debt Consolidation,Self-Employed,Education Loan,Jointly Owned,19797.15430093484,15.821103746262535,614,14.540747382673935,235317.96688454685,0,24,41,6580.153187793054
2026-07-29,Male,Business Expansion,Salaried,Personal Loan,Owned,42022.90130128843,0.0,496,15.77269520355831,100000.0,1,360,32,6261.108701386942
2026-07-24,Male,Education,Salaried,Personal Loan,Rented,18637.060210288608,10.748135864106516,803,10.093014839451346,186334.25026041642,3,24,57,6602.405569501267
2026-07-19,Female,Business Expansion,Salaried,Education Loan,Rented,84054.90741118946,0.0,674,12.951933749462329,119829.79645698736,2,60,40,8148.946005125061
2026-07-06,Female,Medical Emergency,Self-Employed,Home Loan,Owned,23048.788930007504,39.64328806009892,597,10.791272751884176,147381.479670472,2,48,34,11594.010044581199
2026-07-11,Male,Business Expansion,Retired,Car Loan,Rented,61686.15538532303,29.287280798516914,623,12.744545127119872,100000.0,1,60,26,0.0
2026-07-17,Male,Home Renovation,Student,Personal Loan,Rented,25316.70826986107,15.053837494284785,540,14.669434149259613,112807.1257855825,0,36,24,8899.210628564702
2026-07-16,Male,Business Expansion,Retired,Car Loan,Owned,46379.240072975415,15.847537749362928,701,11.532042478735779,138194.78894174466,2,60,44,5424.744928140464
2026-07-20,Male,Home Renovation,Salaried,Home Loan,Rented,34255.64084875375,14.390051415247013,504,13.770347316201201,167563.77327457946,2,360,32,2630.452869868866
2026-07-29,Male,Debt Consolidation,Student,Car Loan,Owned,39131.04075947667,32.34582379372202,682,12.94886106297197,100000.0,4,36,33,947.6102371235302
2026-07-09,Male,Debt Consolidation,Student,Home Loan,Owned,40197.27851343069,6.244902521218357,551,9.892176241566421,186200.7215888152,4,36,32,5916.534282480649
2026-07-30,Male,Education,Self-Employed,Car Loan,Jointly Owned,44989.07946347193,67.01167062444455,741,12.895517644576774,187656.7850182323,0,120,27,5108.059511229204
2026-07-13,Male,Home Renovation,Self-Employed,Car Loan,Rented,43023.221099155366,11.684237815976873,575,15.153022807277672,210734.70435175233,1,36,35,1763.8572243155509
2026-07-07,Female,Home Renovation,Business Owner,Personal Loan,Jointly Owned,31970.178847831958,0.0,637,15.689869566066815,150347.9067574052,3,360,38,4907.945750262124
2026-07-16,Female,Business Expansion,Business Owner,Education Loan,Owned,35619.59063818938,17.566031637416256,760,18.648068114158704,124299.0556260197,2,36,27,8110.451869756505
2026-07-04,Male,Wedding,Retired,Education Loan,Rented,35897.087362606464,16.829238020076474,664,13.294594840340665,256672.2382431478,3,360,41,9654.509314187879
2026-07-31,Male,Debt Consolidation,Retired,Home Loan,Rented,34306.4614705815,7.714973118911113,675,10.587790294593407,100000.0,3,36,25,5382.235070438523
2026-07-11,Female,Home Renovation,Retired,Personal Loan,Owned,32032.76716862815,0.10166215716581739,626,12.440825508770871,151258.45763527855,3,24,33,5373.308334172407
2026-07-19,Female,Medical Emergency,Salaried,Car Loan,Jointly Owned,41315.76298090785,0.0,596,11.501937145973505,150590.3864392142,0,360,41,6868.682159669235
2026-07-14,Male,Debt Consolidation,Salaried,Home Loan,Owned,29078.49083801129,5.142736775238017,654,13.080566379794794,212747.9734841006,1,60,37,8495.235296485364
2026-07-26,Female,Education,Business Owner,Education Loan,Rented,48810.20116733773,21.278257401863506,637,12.909251421891367,128349.99282153478,1,60,21,5550.472869726867
2026-07-15,Male,Education,Retired,Car Loan,Owned,54071.63983961125,28.258030611093766,677,17.035339104990502,132686.14089769867,4,36,21,6050.799334296328
2026-07-08,Male,Vehicle Purchase,Retired,Personal Loan,Jointly Owned,29759.21176930967,42.81486829739096,744,9.862699143795227,274034.1568808723,3,360,43,3802.276849088319
2026-07-12,Female,Debt Consolidation,Business Owner,Home Loan,Owned,42395.62987472689,41.923145027849515,610,14.180638818003462,210918.5098588832,3,36,44,4526.87162207811
2026-07-11,Male,Home Renovation,Student,Business Loan,Owned,29137.670653336536,0.0,588,10.89838579231781,166328.83271347595,2,36,42,3092.1742281165252
2026-07-24,Male,Education,Salaried,Personal Loan,Rented,24203.619205249357,0.0,562,14.729245972537178,121271.46345403226,0,360,35,1896.0672214445963
2026-07-29,Female,Debt Consolidation,Salaried,Home Loan,Owned,25356.256925294307,2.6212275267347227,649,15.417216056264468,180660.44728102675,3,60,35,1385.190889952824
2026-07-06,Male,Business Expansion,Business Owner,Car Loan,Rented,22940.208720594277,17.189506627771927,701,16.059710669382195,207798.52962114877,0,36,36,2413.6489265251275
2026-07-23,Male,Home Renovation,Student,Home Loan,Jointly Owned,11306.657280880961,2.3108649919012123,602,11.04107860933409,107720.79752383287,4,360,43,2207.1390125647304
2026-07-13,Female,Debt Consolidation,Self-Employed,Personal Loan,Owned,67695.6344119196,12.535342878845,662,15.560714545546755,100000.0,0,36,36,5896.213951816716
2026-07-18,Male,Business Expansion,Unemployed,Education Loan,Rented,33213.496929547706,11.6576777121051,589,11.837085861300025,176363.6199128821,1,48,41,6343.895105521311
2026-07-03,Male,Wedding,Unemployed,Education Loan,Rented,38640.295676022564,20.783789633602094,668,14.559837270869494,190364.5445189794,0,60,51,3738.2235749972824
2026-07-29,Female,Medical Emergency,Business Owner,Personal Loan,Owned,25669.818094671253,15.336585401796464,576,11.748766884848264,191598.28334306626,3,48,28,2482.719061501417
2026-07-30,Female,Wedding,Self-Employed,Car Loan,Owned,29249.393216685246,26.19429577512193,667,13.697840844275477,133327.6096411092,3,12,36,11455.40078526266
2026-07-20,Male,Education,Business Owner,Education Loan,Rented,15501.676114303824,10.105606395472902,604,14.10496379810365,152147.93255869753,3,48,29,3676.902307897696
2026-07-22,Male,Debt Consolidation,Retired,Business Loan,Rented,46059.06843883943,28.721730052786302,460,17.389210855070132,171831.01902818552,3,360,34,3220.213237277667
2026-07-02,Male,Wedding,Self-Employed,Business Loan,Jointly Owned,26617.82869291113,0.0,646,8.90091053964571,172352.16173061085,0,48,36,280.98672698559494
2026-07-03,Male,Vehicle Purchase,Retired,Business Loan,Jointly Owned,62724.760410746705,8.509088105940496,659,17.48016535496032,140036.21688428364,3,12,29,6551.038468414691
2026-07-30,Male,Home Renovation,Business Owner,Home Loan,Jointly Owned,27031.52871168095,20.870633209436313,595,11.742019242530901,105713.42903456232,1,48,21,10457.426194982763
2026-07-31,Female,Business Expansion,Student,Car Loan,Owned,40319.64316926386,12.222671991777098,491,11.687093693926302,131519.47419033156,2,48,24,4439.995506552885
2026-07-08,Male,Debt Consolidation,Student,Car Loan,Owned,18601.220119236008,0.0,670,11.373771440915327,233006.0953141159,3,36,42,3959.1432191179315
2026-07-03,Male,Debt Consolidation,Student,Education Loan,Jointly Owned,34429.34527458552,0.0,616,18.7662390771495,180676.2622178335,4,12,31,5830.06458832471
2026-07-10,Female,Business Expansion,Student,Personal Loan,Owned,10000.0,1.8306394116707718,618,13.728680941513776,160139.41307783418,2,36,35,5922.561869902309
2026-07-31,Female,Vehicle Purchase,Salaried,Business Loan,Owned,17401.071730913074,0.0,640,12.50784320063252,115064.61365955358,0,24,38,0.0
2026-07-24,Female,Debt Consolidation,Retired,Business Loan,Owned,53909.54710135596,14.704755822255192,705,11.66438654712239,104465.84718172294,1,60,47,6942.608990869132
2026-07-07,Male,Home Renovation,Salaried,Personal Loan,Owned,56293.793979846436,0.0,548,13.175273247851939,134455.14929016918,1,48,35,10625.235175300197
2026-07-09,Female,Education,Salaried,Personal Loan,Jointly Owned,36051.64333012545,29.915575674144854,550,8.97688981491013,100000.0,4,24,40,5167.717995479483
2026-07-22,Female,Wedding,Business Owner,Business Loan,Owned,35050.70840786247,3.305129948929313,691,13.251496117150916,190037.59767521947,3,12,26,4673.999475308433
2026-07-29,Female,Home Renovation,Business Owner,Personal Loan,Jointly Owned,47750.331711860985,0.0,744,14.558786100848357,233594.31954831083,4,24,36,7383.994975691772
2026-07-21,Male,Home Renovation,Unemployed,Home Loan,Jointly Owned,38267.922142145144,29.3923715374717,711,12.775463133108902,100000.0,3,12,28,7027.786519898104
2026-07-18,Male,Education,Student,Education Loan,Owned,22936.772486458,12.938028027408054,615,16.117168117241654,104329.54175002588,3,12,36,5519.153954155486
2026-07-27,Male,Vehicle Purchase,Retired,Home Loan,Owned,45825.56366344038,0.46370324617000236,576,11.930919800556266,163435.39679554765,1,360,39,7319.097086446323
2026-07-16,Male,Debt Consolidation,Salaried,Business Loan,Jointly Owned,43370.822005731454,22.653009332654165,728,12.822171885016193,152986.18684208975,1,12,35,7461.496803879685
2026-07-17,Female,Business Expansion,Student,Education Loan,Owned,55398.10512666537,0.9380192227089204,734,10.948867071180391,155411.60345669216,3,48,33,1480.4809400575004
2026-07-20,Female,Business Expansion,Student,Education Loan,Jointly Owned,51385.3675545145,21.250630149074386,597,16.03554008017895,170097.70205161787,1,12,40,1554.0814251660881
2026-07-07,Female,Medical Emergency,Student,Education Loan,Rented,10000.0,8.543999154806755,703,11.129308850943653,239157.65532119584,1,48,33,1125.7550506151174
2026-07-19,Male,Home Renovation,Retired,Car Loan,Rented,20230.20114282991,0.0,718,17.041613408612715,100000.0,1,24,33,459.2789625347332
2026-07-05,Female,Education,Retired,Car Loan,Jointly Owned,75505.3943006352,7.2231260134776765,533,11.780104422238935,252705.10312346282,3,24,27,7431.509958725267
2026-07-24,Male,Business Expansion,Business Owner,Education Loan,Rented,28590.252857037256,47.61409778748862,536,15.184812287580367,124200.50918306822,3,48,43,7438.6573745045425
2026-07-15,Male,Education,Retired,Car Loan,Jointly Owned,33762.78742926109,40.55058391655699,626,11.727430455763704,124509.37441098277,2,120,37,6343.281091004898
2026-07-02,Male,Business Expansion,Unemployed,Home Loan,Jointly Owned,33086.44056369455,26.40720969433562,504,10.629748183518679,149737.82910217706,1,24,33,9985.785333444908
2026-07-25,Male,Wedding,Self-Employed,Business Loan,Owned,29260.861546057473,39.982430769678025,586,13.90838095969605,115149.51732405601,3,36,27,4074.976673014859
2026-07-15,Male,Education,Salaried,Business Loan,Rented,64524.211138218336,15.187242821025093,630,10.157760475740021,276438.0196377303,1,24,61,2930.040436693546
2026-07-21,Female,Home Renovation,Self-Employed,Business Loan,Rented,36638.602307532914,21.89261110544048,610,19.23079485555854,161318.5423303738,2,360,21,5367.915284317986
2026-07-05,Male,Medical Emergency,Self-Employed,Personal Loan,Owned,19535.325051075073,13.528177492939367,486,14.113826236824506,191780.90497197516,2,36,30,8426.309868218523
2026-07-14,Male,Medical Emergency,Salaried,Home Loan,Jointly Owned,29806.8593640782,1.3196596337281434,677,13.473935362765069,209234.57191570944,0,24,33,3227.503743819225
2026-07-19,Male,Home Renovation,Self-Employed,Business Loan,Owned,49345.014476802135,0.0,593,7.448083984208041,166527.54036897834,3,120,47,10826.089764334956
2026-07-02,Female,Wedding,Retired,Business Loan,Rented,22542.593342259053,25.064031648972847,486,14.127997507423082,109580.86330264725,2,24,34,4784.870254501215
2026-07-25,Female,Vehicle Purchase,Business Owner,Business Loan,Jointly Owned,44533.22760795153,0.0,658,15.413635324024108,173977.9637730091,3,12,39,6538.93154020999
2026-07-27,Female,Wedding,Unemployed,Business Loan,Jointly Owned,25501.946337517555,6.6919430846378125,637,11.99084171449093,116496.94349320003,3,120,33,5487.766496356923
2026-07-20,Female,Vehicle Purchase,Unemployed,Car Loan,Owned,31907.039557754833,27.475507692814773,690,13.237148786055823,174350.0162993169,1,120,56,3809.03724156058
2026-07-21,Male,Debt Consolidation,Retired,Car Loan,Jointly Owned,54804.87061117291,40.773889426576034,626,14.372490044178429,104655.6574729659,3,36,41,7730.869679615941
2026-07-19,Male,Debt Consolidation,Business Owner,Home Loan,Rented,46547.88144266846,29.281107636159337,635,17.397193326364,139499.33978537365,1,120,31,0.0
2026-07-06,Male,Education,Business Owner,Home Loan,Rented,43584.57374391192,1.3201293290475977,655,10.53803069928931,125924.85525955612,1,48,45,3984.1643082268624
2026-07-21,Male,Home Renovation,Self-Employed,Business Loan,Rented,20051.71435534783,16.511017280505836,575,16.359566917717622,100000.0,1,12,35,7385.667242719468
2026-07-19,Male,Home Renovation,Unemployed,Business Loan,Jointly Owned,50857.183650317624,3.5450138956286494,637,15.352522816184676,100000.0,4,120,56,644.6334699927556
2026-07-10,Female,Education,Unemployed,Business Loan,Owned,20198.017140818192,14.097038126226456,694,10.139629794543502,166530.04440899027,3,120,51,2897.394545978178
2026-07-16,Female,Wedding,Unemployed,Personal Loan,Rented,31951.3929446094,30.196847101822854,725,8.849340460535494,100000.0,2,36,40,3520.5751640348026
2026-07-30,Female,Education,Salaried,Education Loan,Jointly Owned,37809.10622662644,0.0,776,11.112500771987527,158259.58786575368,3,12,35,4009.822305051749
2026-07-17,Male,Business Expansion,Unemployed,Car Loan,Owned,55132.72615075496,11.180697189598064,683,12.409360896130858,157159.20419636113,0,60,31,3192.937172701203
2026-07-10,Female,Medical Emergency,Salaried,Business Loan,Jointly Owned,39926.55899358935,0.0,544,10.131853806850518,205316.0168110298,3,120,46,1944.142747325558
2026-07-31,Male,Business Expansion,Retired,Personal Loan,Rented,39390.724666680144,8.006126235580039,685,14.377677161694947,100000.0,4,12,52,4787.065685453027
2026-07-13,Male,Education,Salaried,Personal Loan,Jointly Owned,24033.090889680465,15.871469761460306,615,10.690547601951204,120654.1886007442,0,120,35,7416.711190924194
2026-07-13,Male,Education,Student,Personal Loan,Rented,52199.247136774575,0.9511626423949551,748,14.785522494610714,100000.0,0,360,42,6147.469201567231
2026-07-27,Female,Education,Student,Car Loan,Rented,36581.60581407876,0.0,550,12.602432673372881,180047.0098752595,1,48,43,8080.398478880838
2026-07-14,Male,Wedding,Salaried,Education Loan,Rented,10000.0,3.5786676867618947,735,12.860203055648777,210223.335067788,2,60,46,4398.261053841816
2026-07-19,Female,Business Expansion,Business Owner,Business Loan,Rented,71849.07515603669,0.0,757,16.29866304996341,230969.04179828524,0,48,30,8777.549218258006
2026-07-19,Female,Medical Emergency,Self-Employed,Business Loan,Jointly Owned,22349.739074634424,53.8388659528462,671,16.200195034124462,238543.9005534959,4,120,42,1172.8674583725506
2026-07-05,Male,Education,Business Owner,Education Loan,Jointly Owned,13415.71538298695,11.471209832462977,755,15.26304787283297,139858.62457660714,2,360,60,8933.708707650205
2026-07-09,Male,Debt Consolidation,Student,Car Loan,Owned,28163.775051816465,29.793648775663698,735,10.442127837860626,142168.2152022061,3,48,38,8276.58300530267
2026-07-15,Male,Medical Emergency,Unemployed,Personal Loan,Owned,53189.67032813623,0.0,632,10.648432257295074,206208.46676208227,4,36,42,267.11402108195944
2026-07-28,Female,Debt Consolidation,Business Owner,Business Loan,Owned,69849.23149260366,0.16272022884268011,521,12.02024524522938,113699.65147678666,2,120,41,6404.402159728541
2026-07-12,Male,Debt Consolidation,Self-Employed,Personal Loan,Owned,37656.12156981038,0.0,565,18.18838005999842,168161.84996273316,4,360,43,4621.242706925576
2026-07-04,Female,Medical Emergency,Salaried,Education Loan,Rented,45042.73636769972,18.126599803537324,517,10.31363051787418,171570.7839145015,0,360,26,4681.3646758502955
2026-07-28,Male,Debt Consolidation,Salaried,Business Loan,Rented,28023.95768384631,1.6442440888966683,695,15.019124905612282,205324.17723338708,1,24,58,5198.075804645634
2026-07-18,Male,Home Renovation,Student,Business Loan,Jointly Owned,56109.88369429685,15.405134025012526,575,9.976452813522643,131580.04864325604,1,12,38,3142.128418454273
2026-07-01,Female,Wedding,Retired,Business Loan,Jointly Owned,25798.50023427971,13.85652607918303,596,15.008555246686843,211510.40426271255,2,48,43,7816.385800585329
2026-07-12,Female,Business Expansion,Retired,Home Loan,Owned,47894.02134395599,20.818011623851913,670,11.481321240940893,176445.6504669483,1,60,38,5012.265963525107
2026-07-23,Male,Education,Self-Employed,Education Loan,Jointly Owned,69641.94841504996,4.406475012276971,664,14.71119684381175,146832.2699842584,0,36,47,1626.0533778399267
2026-07-25,Female,Home Renovation,Self-Employed,Education Loan,Jointly Owned,50935.51969267857,8.233438506402827,590,11.183552402961604,127212.31711792061,4,120,32,4887.075188573516
2026-07-22,Female,Education,Business Owner,Personal Loan,Jointly Owned,39597.18373279083,45.85994842090271,669,11.839068625404536,100000.0,1,12,24,3577.3781166073923
2026-07-09,Male,Wedding,Self-Employed,Car Loan,Rented,25855.252413737508,0.0,766,13.128089213146716,216070.6431546033,0,12,36,6847.687963659912
2026-07-04,Female,Education,Business Owner,Business Loan,Owned,29883.88685182955,15.39410701259688,714,11.63726817065733,184192.91800106637,4,360,42,1054.2559258788142
2026-07-06,Male,Home Renovation,Retired,Business Loan,Owned,10000.0,15.696989054392903,620,10.779951237189298,194250.65245579986,0,36,34,11008.270220036648
2026-07-02,Male,Education,Business Owner,Business Loan,Jointly Owned,40362.35081019947,7.1765001167253155,700,12.251637440064258,100000.0,2,12,31,5361.583248522929
2026-07-11,Male,Wedding,Student,Education Loan,Jointly Owned,39087.95278878759,0.0,524,14.006987935569747,100000.0,4,24,41,1291.2561469783996
2026-07-11,Male,Medical Emergency,Business Owner,Business Loan,Rented,16518.507100545663,0.7770367604948856,611,6.113203012984954,301790.75775986415,4,24,28,4394.274876778118
2026-07-26,Female,Business Expansion,Retired,Education Loan,Rented,39420.60409850256,6.691265027143259,615,13.983364662783176,121113.62036761554,0,360,47,3552.1765575396794
2026-07-05,Female,Wedding,Unemployed,Car Loan,Jointly Owned,31913.89632510703,7.696669981399758,668,9.18354289855036,100000.0,1,12,34,2614.8941900840327
2026-07-23,Female,Wedding,Self-Employed,Car Loan,Rented,15850.694770510574,0.0,499,14.289969789582923,112598.35784740507,2,12,42,6275.157782706039
2026-07-28,Female,Wedding,Salaried,Education Loan,Rented,25734.914037134764,9.282398493976721,683,19.02840015235197,252575.88392663398,1,360,26,11691.371990550007
2026-07-06,Female,Education,Retired,Business Loan,Jointly Owned,17485.360220120947,17.684335133275923,477,12.998531870191997,129801.32315315788,3,36,51,10608.153982715354
2026-07-29,Male,Business Expansion,Business Owner,Education Loan,Jointly Owned,30943.620117128747,0.0,858,13.979680878807953,123761.04225733348,2,60,42,5603.892076994413
2026-07-01,Female,Wedding,Salaried,Business Loan,Rented,36281.69802484791,12.365493910485752,504,10.620038500775712,250056.37527412028,2,120,44,2658.1453749583643
2026-07-03,Female,Vehicle Purchase,Self-Employed,Business Loan,Jointly Owned,21399.39581359618,13.18562236498228,605,12.919863807990192,172317.16516571448,0,360,25,5839.703316832788
2026-07-21,Female,Debt Consolidation,Salaried,Home Loan,Owned,10073.674722465665,11.55543648752452,793,9.387878477789403,155775.7300397354,0,48,30,7214.24652483126
2026-07-31,Male,Education,Salaried,Education Loan,Rented,45183.55899286258,30.62655366454148,702,16.283963939247123,170621.06590223184,2,120,39,5610.876664514137
2026-07-09,Male,Debt Consolidation,Student,Personal Loan,Rented,19375.137671115157,31.175801916206126,762,10.418928807003155,147360.8546593225,2,48,27,7235.252891980526
2026-07-01,Male,Business Expansion,Self-Employed,Personal Loan,Rented,43946.45115645664,21.67047132443014,646,13.059845929758811,102942.02165153479,4,120,31,6331.666816553023
2026-07-26,Male,Home Renovation,Business Owner,Car Loan,Owned,33305.17939965846,27.118920755494514,758,17.78354762054536,212530.46164584998,1,60,45,5854.056407254389
2026-07-25,Female,Business Expansion,Business Owner,Business Loan,Rented,42656.5840379021,21.72144756954394,713,13.017031129702637,134276.60123518962,0,120,31,1351.3647502925965
2026-07-13,Male,Medical Emergency,Unemployed,Business Loan,Jointly Owned,30742.12742431166,20.645419701324634,702,13.113646339082079,127001.80606028384,4,120,41,4608.9743423809305
2026-07-17,Female,Medical Emergency,Business Owner,Home Loan,Owned,54146.949011131444,0.0,590,14.277554193883928,100000.0,3,12,29,10732.498735178522
2026-07-16,Male,Business Expansion,Unemployed,Business Loan,Owned,69503.77965916996,13.170863189468681,652,17.088526304482116,208773.42898567658,2,360,44,6469.117325076277
2026-07-31,Male,Business Expansion,Retired,Car Loan,Owned,41384.43273765027,35.01726985650555,606,12.662052689798672,152496.37705819882,0,48,26,8505.090053447828
2026-07-12,Male,Debt Consolidation,Self-Employed,Education Loan,Owned,10000.0,8.857865904802296,657,17.58636278479211,182208.91661694902,2,24,43,11033.97886703988
2026-07-30,Female,Debt Consolidation,Unemployed,Education Loan,Jointly Owned,48563.82393617117,12.18968821139004,493,14.484954301493948,219350.40798896857,4,36,59,1462.2829005374765
2026-07-02,Female,Education,Self-Employed,Car Loan,Owned,24873.674835026406,30.62412856451233,693,15.251232217267795,155572.02830687806,2,60,32,12797.226966738534
2026-07-04,Male,Debt Consolidation,Salaried,Home Loan,Rented,10000.0,13.592821010036845,706,15.635883903436772,181653.4569292188,2,48,31,7919.32929945256
2026-07-13,Male,Vehicle Purchase,Self-Employed,Education Loan,Owned,30250.659274501413,12.989491055317334,644,14.031847155883561,200306.39959265984,4,60,49,8486.235457658315
2026-07-06,Female,Home Renovation,Self-Employed,Car Loan,Owned,53227.25855136583,14.442526027552374,646,12.827478896899782,155078.1623056822,1,12,38,2989.630778096257
2026-07-17,Male,Home Renovation,Self-Employed,Business Loan,Owned,49064.78379118467,9.101648788407065,653,13.0049952913545,178778.5393170513,4,48,26,7172.6115595976735
2026-07-23,Female,Vehicle Purchase,Salaried,Education Loan,Owned,28606.6596691638,18.798622659414637,632,11.524791281869613,146552.25320568116,2,60,41,2596.2585334090586
2026-07-29,Male,Debt Consolidation,Business Owner,Car Loan,Rented,61537.271712716276,7.160883273475926,738,11.030473684306685,196692.22456376272,1,48,40,5448.865397743105
2026-07-16,Male,Vehicle Purchase,Unemployed,Home Loan,Rented,21901.39721309021,5.252285990811741,622,12.428986848573206,111486.74741534557,4,48,31,6010.50944525886
2026-07-25,Male,Business Expansion,Retired,Education Loan,Owned,63573.25825179518,23.81812001274583,717,12.69696920948633,187941.8249266975,4,48,31,4283.567813548393
2026-07-25,Male,Business Expansion,Self-Employed,Home Loan,Owned,26255.718465139536,1.3526730559584124,644,12.003341187936071,129725.77610379508,0,60,46,8451.785336706733
2026-07-09,Male,Home Renovation,Self-Employed,Personal Loan,Rented,28298.705260176153,36.83836011899368,619,10.959806238172813,198266.36306081922,4,36,28,3440.386165727388
2026-07-15,Male,Wedding,Unemployed,Home Loan,Owned,10000.0,0.0,813,15.109788367541446,104018.5404793219,2,36,24,0.0
2026-07-02,Female,Business Expansion,Unemployed,Car Loan,Rented,28536.346073908397,0.0,556,17.737917158779904,208501.5345145587,0,60,30,4268.699772221408
2026-07-29,Female,Medical Emergency,Student,Business Loan,Jointly Owned,40757.934943422,8.678968055734307,573,18.472059521589415,100000.0,1,24,46,8760.585225364257
2026-07-02,Male,Business Expansion,Salaried,Education Loan,Jointly Owned,31071.163283753773,18.77097616508286,647,15.145107117534499,180706.37366634206,0,12,35,12367.697096474538
2026-07-17,Female,Home Renovation,Unemployed,Home Loan,Owned,10103.881740299868,0.0,524,9.611513180638688,100000.0,3,60,32,8947.112507327518
2026-07-14,Female,Education,Salaried,Education Loan,Jointly Owned,37549.38491646385,18.42911625880061,520,18.081717325228247,160015.67052328476,1,24,37,8200.611698922685
2026-07-15,Male,Wedding,Business Owner,Education Loan,Jointly Owned,34366.67455448551,14.566140948331563,707,14.990508047654153,100000.0,3,120,42,3864.017001035922
2026-07-26,Male,Debt Consolidation,Salaried,Car Loan,Rented,35153.94078169154,29.676259584427495,724,15.871265896496094,150552.8293212838,2,60,53,11910.348535586136
2026-07-02,Male,Debt Consolidation,Self-Employed,Car Loan,Rented,45327.973692284155,13.06870722017258,577,16.91695509768252,186090.30253982847,1,12,41,7052.907418721679
2026-07-03,Female,Education,Retired,Personal Loan,Jointly Owned,34185.20321037357,12.115942866812885,535,17.29220379785373,100000.0,1,120,57,7169.963482908104
2026-07-18,Male,Medical Emergency,Self-Employed,Business Loan,Owned,36594.0740277408,20.670005323867567,645,13.741408612353492,133556.256633705,0,120,45,6884.657617427714
2026-07-05,Male,Wedding,Salaried,Personal Loan,Owned,56490.632799465086,19.159981629477603,616,11.335522683113581,100000.0,3,60,35,1525.2274845821971
2026-07-04,Female,Medical Emergency,Student,Car Loan,Owned,24352.36272704292,12.38168375287861,530,16.674316961947845,225566.59403341223,3,48,46,6151.664864868895
2026-07-29,Female,Education,Self-Employed,Personal Loan,Jointly Owned,47440.84484098476,0.0,699,5.0,274067.0832315879,0,60,44,635.9827834233683
2026-07-07,Female,Business Expansion,Student,Home Loan,Jointly Owned,36082.45746542075,19.447407146537444,606,11.168166341463028,212534.68079143885,0,24,49,7480.9407239030015
2026-07-07,Male,Wedding,Business Owner,Home Loan,Owned,25421.125623254433,29.989934042478986,671,18.077744850018277,139611.49774954974,0,60,45,6008.598928678253
2026-07-23,Male,Home Renovation,Student,Education Loan,Jointly Owned,55171.35734265578,0.0,610,11.832739718412842,213716.72424387548,0,36,39,3103.9925030201957
2026-07-05,Female,Wedding,Student,Personal Loan,Owned,23969.40427745686,0.0,625,17.687053976433827,163296.54826774573,4,60,33,8378.67261585479
2026-07-28,Male,Medical Emergency,Business Owner,Personal Loan,Rented,43298.359402441856,3.495367913865529,501,11.665342730936437,216647.21507240908,0,24,39,3924.8046829497107
2026-07-26,Female,Medical Emergency,Student,Car Loan,Rented,18060.951887261486,25.088102004504634,785,10.28327635978162,146735.7606321374,0,360,23,3997.2196118240595
2026-07-20,Male,Education,Retired,Personal Loan,Owned,15896.734253881023,18.31735329252021,650,14.135814320385585,182249.28492662418,0,60,36,6601.911529086525
2026-07-15,Female,Vehicle Purchase,Retired,Education Loan,Jointly Owned,48254.09676557924,0.0,636,15.567214346917797,122727.86810800542,4,120,26,4952.486687432473
2026-07-24,Male,Education,Business Owner,Car Loan,Rented,10000.0,15.574748225197057,654,12.348603445487647,100000.0,2,36,42,5700.210873024213
